segment,env_step,gradient_step,elapsed_s,eval_seconds,total,rec,rew,con,dyn,rep,dyn_raw,rep_raw,reward_mae,cont_mae,policy,policy_entropy,policy_adv_mag,policy_logp_mean,policy_retnorm_scale,policy_weight_mean,value,value_value_mean,value_target_mean,value_value_mae,value_positions,repval,repval_value_mean,repval_target_mean,repval_value_mae,repval_positions,weight_sum,imagination_starts,train_positions,grad_norm,replay_occupancy,realized_train_ratio,peak_vram_mib
0,173000,10500,3004.454,92.551,46.41116,34.656616,0.568888,0.020452,6.682747,6.682747,6.679665,6.679665,0.017519,0.000204,2.196421,6.028419,0.367719,-6.015882,1.024737,0.976033,1.142564,9.397992,9.773442,0.376815,15360.0,1.583988,9.406619,10.139504,0.732887,1008.0,14991.859375,1024.0,1024.0,95.380936,173000,64.0,1999.3
0,173800,10550,3018.216,92.551,49.9496,37.713356,0.540998,0.020452,7.71994,7.71994,7.71895,7.71895,0.014862,0.000208,1.732608,5.502028,0.308591,-5.503707,1.0,0.976043,1.030515,9.466112,9.772814,0.308591,15360.0,1.399135,9.462775,10.085294,0.622653,1008.0,14992.015625,1024.0,1024.0,125.433395,173800,64.0,1999.3
0,174600,10600,3032.003,92.551,48.253014,35.790524,0.502398,0.020451,7.923504,7.923504,7.92317,7.92317,0.013789,0.000192,1.940866,5.438028,0.351763,-5.452355,1.0,0.975993,0.945147,9.580713,9.929292,0.351763,15360.0,1.125904,9.591284,10.116918,0.526945,1008.0,14991.244141,1024.0,1024.0,113.388329,174600,64.0,1999.3
0,175400,10650,3065.293,108.139,51.24831,37.758514,0.541273,0.02045,8.90482,8.90482,8.904659,8.904659,0.017902,0.000191,1.886756,5.27101,0.3621,-5.260748,1.0,0.976079,0.856015,9.6887,10.050443,0.3621,15360.0,1.29998,9.687769,10.465907,0.778138,1008.0,14992.572266,1024.0,1024.0,176.345718,175400,64.0,1999.3
0,176200,10700,3079.009,108.139,51.337814,38.324986,0.57706,0.020452,8.718838,8.718838,8.717671,8.717671,0.020501,0.000199,1.574778,5.28574,0.301343,-5.265147,1.0,0.975984,0.855566,9.759081,10.056539,0.301343,15360.0,1.314179,9.776354,10.475724,0.699391,1008.0,14991.114258,1024.0,1024.0,105.723061,176200,64.0,1999.3
0,177000,10750,3092.795,108.139,57.486366,43.073463,0.567151,0.02045,9.551779,9.551779,9.551779,9.551779,0.021011,0.000187,1.801728,5.155963,0.345117,-5.142813,1.0,0.976067,1.035954,9.903864,10.248365,0.345117,15360.0,1.602214,9.92183,10.81155,0.889981,1008.0,14992.392578,1024.0,1024.0,159.175201,177000,64.0,1999.3
0,177800,10800,3106.429,108.139,45.204624,32.914413,0.516361,0.020451,7.550877,7.550877,7.548293,7.548293,0.010833,0.000194,1.901435,5.514585,0.347596,-5.498342,1.0,0.976198,1.163163,10.033633,10.380409,0.347596,15360.0,1.276122,10.033454,10.513773,0.48166,1008.0,14994.394531,1024.0,1024.0,113.306946,177800,64.0,1999.3
0,178600,10850,3120.218,108.139,53.934402,39.778572,0.586233,0.02045,8.931201,8.931201,8.931201,8.931201,0.020512,0.000191,1.922407,5.487596,0.35677,-5.497777,1.023515,0.976183,1.299908,10.216755,10.580797,0.36516,15360.0,1.675029,10.222907,11.058419,0.841913,1008.0,14994.177734,1024.0,1024.0,160.648483,178600,64.0,1999.3
0,179400,10900,3133.999,108.139,53.981686,39.896271,0.540185,0.020448,9.285069,9.285069,9.28434,9.28434,0.014995,0.000172,1.526727,4.871186,0.323156,-4.865292,1.070229,0.976073,1.337977,10.356592,10.701645,0.345851,15360.0,1.488341,10.339045,10.906868,0.567934,1008.0,14992.476562,1024.0,1024.0,169.697021,179400,64.0,1999.3
0,180200,10950,3147.727,108.139,41.18478,29.021263,0.566961,0.020449,6.84097,6.84097,6.838696,6.838696,0.017205,0.000179,2.101029,5.561496,0.376845,-5.569866,1.096375,0.976091,1.348063,10.577694,10.990211,0.413163,15360.0,2.006493,10.571947,11.447647,0.875699,1008.0,14992.75,1024.0,1024.0,146.565338,180200,64.0,1999.3
0,181000,11000,3161.539,108.139,55.735119,41.693512,0.586111,0.02045,9.158094,9.158094,9.158064,9.158064,0.021412,0.000182,1.531218,4.868252,0.331103,-4.856016,1.105457,0.975971,1.29697,10.672598,11.03417,0.36602,15360.0,1.776507,10.658706,11.365215,0.71933,1008.0,14990.913086,1024.0,1024.0,157.164551,181000,64.0,1999.3
0,181800,11050,3175.27,108.139,46.892666,34.018948,0.605683,0.020449,7.765194,7.765194,7.763458,7.763458,0.021645,0.000174,1.866898,5.430027,0.357625,-5.451279,1.116553,0.976237,1.251419,10.887768,11.286271,0.399308,15360.0,1.95852,10.889682,11.814308,0.924836,1008.0,14994.993164,1024.0,1024.0,115.974701,181800,64.0,1999.3
0,182600,11100,3188.967,108.139,47.064354,35.058304,0.548056,0.020449,7.614144,7.614144,7.614144,7.614144,0.015437,0.000174,1.387583,4.915919,0.279694,-4.884096,1.125113,0.976233,1.19502,10.895639,11.206889,0.314688,15360.0,1.597938,10.880874,11.506904,0.627106,1008.0,14994.938477,1024.0,1024.0,103.433296,182600,64.0,1999.3
0,183400,11150,3202.748,108.139,54.328342,40.969955,0.549893,0.020449,8.577651,8.577651,8.57201,8.57201,0.017766,0.00017,1.73598,5.130621,0.362108,-5.176295,1.117969,0.976021,1.148533,11.068623,11.455902,0.404825,15360.0,1.560378,11.083614,11.777186,0.719796,1008.0,14991.6875,1024.0,1024.0,134.726761,183400,64.0,1999.3
0,184200,11200,3216.471,108.139,48.72596,35.907082,0.565912,0.020449,8.594119,8.594119,8.594119,8.594119,0.018752,0.00018,1.30643,4.49229,0.285628,-4.507211,1.095972,0.976003,1.051575,11.136325,11.445986,0.31304,15360.0,1.403267,11.114659,11.731114,0.61701,1008.0,14991.400391,1024.0,1024.0,205.675339,184200,64.0,1999.3
0,185000,11250,3230.281,108.139,52.100056,38.846706,0.494712,0.020448,9.169608,9.169608,9.169096,9.169096,0.011724,0.000167,1.390872,4.37116,0.320295,-4.353741,1.068643,0.975968,0.94174,11.291623,11.632815,0.342281,15360.0,1.063357,11.279383,11.73467,0.455519,1008.0,14990.866211,1024.0,1024.0,114.628952,185000,64.0,1999.3
0,185800,11300,3243.923,108.139,56.535275,43.180035,0.553802,0.020451,9.107033,9.107033,9.10602,9.10602,0.019007,0.000189,1.556514,4.666509,0.341148,-4.67425,1.053663,0.975887,0.842183,11.386551,11.742015,0.359455,15360.0,1.215191,11.361818,12.050906,0.695849,1008.0,14989.623047,1024.0,1024.0,168.437042,185800,64.0,1999.3
0,186600,11350,3257.712,108.139,56.382469,42.682697,0.528666,0.020449,9.431817,9.431817,9.431387,9.431387,0.016418,0.000173,1.726141,4.482988,0.391749,-4.470419,1.025195,0.976108,0.789272,11.506745,11.907192,0.40162,15360.0,0.86749,11.495995,11.987672,0.491753,1008.0,14993.019531,1024.0,1024.0,125.461143,186600,64.0,1999.3
0,187400,11400,3271.516,108.139,53.267429,39.931919,0.5534,0.020448,9.434372,9.434372,9.433941,9.433941,0.016781,0.000171,1.238751,4.377742,0.315452,-4.369251,1.035584,0.976053,0.80495,11.547305,11.850644,0.326677,15360.0,1.13386,11.541969,12.114347,0.601873,1008.0,14992.175781,1024.0,1024.0,133.51593,187400,64.0,1999.3
0,188200,11450,3285.214,108.139,54.758842,40.83223,0.53958,0.020448,9.467605,9.467605,9.467605,9.467605,0.016669,0.000164,1.617898,4.428523,0.374619,-4.430144,1.030276,0.975977,0.989008,11.697183,12.078268,0.385961,15360.0,1.151034,11.687243,12.29691,0.61225,1008.0,14991.000977,1024.0,1024.0,175.852493,188200,64.0,1999.3
0,189000,11500,3299.016,108.139,42.627815,30.60387,0.538145,0.020448,7.298138,7.298138,7.296033,7.296033,0.016791,0.000165,1.914923,4.903331,0.387355,-4.892847,1.058813,0.976061,1.136061,11.87044,12.2786,0.410137,15360.0,1.288061,11.846252,12.519664,0.690508,1008.0,14992.296875,1024.0,1024.0,107.199638,189000,64.0,1999.3
0,189800,11550,3312.635,108.139,48.335518,35.226524,0.533971,0.020447,8.711327,8.711327,8.709979,8.709979,0.014411,0.000156,1.392122,4.314338,0.326442,-4.313986,1.094244,0.976061,1.196528,11.964104,12.320436,0.357207,15360.0,1.278223,11.934759,12.437685,0.503616,1008.0,14992.292969,1024.0,1024.0,191.653214,189800,64.0,1999.3
0,190600,11600,3326.449,108.139,53.653881,39.851608,0.531778,0.020447,9.31839,9.31839,9.31839,9.31839,0.016247,0.000159,1.261549,3.973948,0.317411,-3.994828,1.131212,0.976018,1.303435,12.17454,12.532314,0.35906,15360.0,1.449455,12.117754,12.748307,0.630805,1008.0,14991.635742,1024.0,1024.0,135.300812,190600,64.0,1999.3
0,191400,11650,3340.236,108.139,50.607155,37.285011,0.592902,0.020448,8.776424,8.776424,8.774448,8.774448,0.023091,0.000164,1.214457,3.847341,0.315512,-3.84882,1.182628,0.976123,1.353473,12.28169,12.653223,0.373133,15360.0,1.622648,12.198743,12.828999,0.630255,1008.0,14993.24707,1024.0,1024.0,133.872421,191400,64.0,1999.3
0,192200,11700,3353.959,108.139,48.697514,35.309792,0.536041,0.020447,9.0145,9.0145,9.01389,9.01389,0.015601,0.00016,1.135099,4.166394,0.285301,-4.162882,1.19771,0.976021,1.324502,12.477729,12.808455,0.341708,15360.0,1.518934,12.442835,12.943247,0.512066,1008.0,14991.681641,1024.0,1024.0,122.744133,192200,64.0,1999.3
0,193000,11750,3367.771,108.139,48.924026,35.348522,0.54713,0.020446,9.059237,9.059237,9.059036,9.059036,0.017769,0.000151,1.227434,3.850433,0.320187,-3.83789,1.236776,0.976198,1.304735,12.685462,13.078795,0.396,15360.0,1.701995,12.647712,13.343794,0.701347,1008.0,14994.404297,1024.0,1024.0,122.235374,193000,64.0,1999.3
0,193800,11800,3381.502,108.139,44.805576,32.427986,0.605285,0.020446,7.868717,7.868717,7.866524,7.866524,0.020566,0.000147,1.421914,4.556272,0.323631,-4.553268,1.232962,0.97621,1.163655,12.920592,13.317198,0.399025,15360.0,1.702337,12.883328,13.665188,0.784684,1008.0,14994.589844,1024.0,1024.0,155.074036,193800,64.0,1999.3
0,194600,11850,3395.228,108.139,58.723831,44.868008,0.535279,0.020448,9.618729,9.618729,9.61862,9.61862,0.017995,0.000166,1.131996,3.642912,0.326127,-3.638927,1.224422,0.976086,1.1722,13.006489,13.397279,0.399317,15360.0,1.384337,12.970043,13.503776,0.582151,1008.0,14992.679688,1024.0,1024.0,162.404541,194600,64.0,1999.3
0,195400,11900,3409.024,108.139,54.563503,40.995049,0.521213,0.020447,9.34448,9.34448,9.34448,9.34448,0.016236,0.000159,1.215993,3.814631,0.335606,-3.80885,1.221977,0.976015,1.106417,13.110035,13.511597,0.410103,15360.0,1.418188,13.088747,13.706045,0.650386,1008.0,14991.594727,1024.0,1024.0,130.74823,195400,64.0,1999.3
0,196200,11950,3422.749,108.139,47.088566,34.686134,0.579831,0.020446,8.21235,8.21235,8.211833,8.211833,0.01903,0.000146,1.349823,4.132041,0.332938,-4.135935,1.209151,0.976282,0.996804,13.260217,13.660735,0.402573,15360.0,1.406476,13.236008,14.006717,0.771067,1008.0,14995.683594,1024.0,1024.0,227.695755,196200,64.0,1999.3
0,197000,12000,3436.559,108.139,43.391781,32.227524,0.558058,0.020446,7.520061,7.520061,7.513605,7.513605,0.013319,0.000141,1.116016,4.231411,0.281881,-4.22161,1.170395,0.976279,0.860912,13.336584,13.653731,0.329912,15360.0,1.12253,13.308289,13.828076,0.534722,1008.0,14995.648438,1024.0,1024.0,146.389725,197000,64.0,1999.3
0,197800,12050,3450.206,108.139,51.780804,38.767086,0.543673,0.020447,9.133727,9.133727,9.133727,9.133727,0.019075,0.00015,1.188049,3.427984,0.36561,-3.422468,1.158854,0.976031,0.845008,13.459353,13.881377,0.423688,15360.0,1.231461,13.435383,14.198841,0.766931,1008.0,14991.829102,1024.0,1024.0,138.622833,197800,64.0,1999.3
0,198600,12100,3464.017,108.139,41.412395,31.033037,0.574711,0.020446,6.893441,6.893441,6.891637,6.891637,0.014779,0.000143,1.144917,4.042422,0.304735,-4.060068,1.135642,0.976178,0.748825,13.491562,13.819115,0.34607,15360.0,1.025587,13.481367,14.069651,0.617273,1008.0,14994.085938,1024.0,1024.0,125.724762,198600,64.0,1999.3
0,199400,12150,3477.821,108.139,52.004353,39.918831,0.606815,0.020446,8.311558,8.311558,8.311117,8.311117,0.020738,0.000147,1.242078,3.460087,0.385514,-3.459249,1.100997,0.976185,0.726988,13.596685,14.019538,0.42445,15360.0,1.154941,13.595085,14.486422,0.891336,1008.0,14994.205078,1024.0,1024.0,142.183975,199400,64.0,1999.3
0,200200,12200,3511.324,123.619,44.03442,32.737602,0.534058,0.020447,7.934223,7.934223,7.932341,7.932341,0.014682,0.00015,1.054766,3.329036,0.316051,-3.324196,1.102374,0.976088,0.697471,13.653406,13.998076,0.348407,15360.0,0.874769,13.631461,14.152141,0.54569,1008.0,14992.714844,1024.0,1024.0,136.941803,200200,64.0,1999.3
0,201000,12250,3525.131,123.619,49.078323,37.25621,0.601541,0.020446,7.614953,7.614953,7.612136,7.612136,0.023496,0.000144,1.507401,3.550422,0.464495,-3.537617,1.125231,0.976182,0.956089,13.72376,14.224298,0.522664,15360.0,1.200641,13.710322,14.544008,0.876951,1008.0,14994.162109,1024.0,1024.0,139.650528,201000,64.0,1999.3
0,201800,12300,3538.785,123.619,46.425152,33.87104,0.559456,0.020446,8.414219,8.414219,8.408922,8.408922,0.018607,0.000138,1.339984,3.534347,0.395816,-3.536517,1.12421,0.976045,1.014352,13.894875,14.339141,0.44498,15360.0,1.214109,13.873773,14.648194,0.776925,1008.0,14992.042969,1024.0,1024.0,118.951027,201800,64.0,1999.3
0,202600,12350,3552.601,123.619,46.103317,33.969574,0.585352,0.020445,8.117172,8.117172,8.114902,8.114902,0.019758,0.000137,1.105382,3.366284,0.334543,-3.354005,1.176723,0.976228,1.106318,14.017214,14.410258,0.393664,15360.0,1.291178,13.988313,14.767886,0.7801,1008.0,14994.857422,1024.0,1024.0,145.406143,202600,64.0,1999.3
0,203400,12400,3566.298,123.619,44.973095,33.053074,0.596454,0.020445,7.636061,7.636061,7.630787,7.630787,0.021736,0.000139,1.246953,3.496194,0.373602,-3.52471,1.217903,0.976156,1.233895,14.175334,14.629038,0.455011,15360.0,1.408678,14.144831,14.882382,0.740756,1008.0,14993.759766,1024.0,1024.0,124.181198,203400,64.0,1999.3
0,204200,12450,3580.084,123.619,47.095055,34.565834,0.553172,0.020446,8.228428,8.228428,8.227795,8.227795,0.0189,0.000142,1.194015,3.404401,0.364625,-3.410906,1.253514,0.976185,1.285322,14.321958,14.774153,0.457063,15360.0,1.416645,14.279506,15.034286,0.791046,1008.0,14994.203125,1024.0,1024.0,180.925674,204200,64.0,1999.3
0,205000,12500,3593.789,123.619,46.093948,33.596321,0.545542,0.020446,7.708616,7.708616,7.707498,7.707498,0.017514,0.000146,1.517475,3.147507,0.48418,-3.141922,1.337451,0.976141,1.477082,14.530492,15.177052,0.647567,15360.0,1.525348,14.458658,15.291863,0.833648,1008.0,14993.527344,1024.0,1024.0,145.880585,205000,64.0,1999.3
0,205800,12550,3607.495,123.619,44.863453,33.068733,0.538406,0.020445,7.731974,7.731974,7.726965,7.726965,0.014414,0.000134,0.962333,3.216819,0.311614,-3.188559,1.310784,0.976245,1.337995,14.63156,15.035385,0.408459,15360.0,1.434559,14.560174,15.129225,0.611592,1008.0,14995.115234,1024.0,1024.0,115.810997,205800,64.0,1999.3
0,206600,12600,3621.205,123.619,44.39093,32.791225,0.550783,0.020445,7.433887,7.433887,7.430688,7.430688,0.014527,0.000125,1.091045,3.088936,0.369061,-3.067297,1.328259,0.976095,1.337066,14.873013,15.362371,0.490208,15360.0,1.410291,14.767031,15.311725,0.552379,1008.0,14992.822266,1024.0,1024.0,103.557655,206600,64.0,1999.3
0,207400,12650,3635.018,123.619,46.525108,33.950562,0.598918,0.020445,8.384575,8.384575,8.384209,8.384209,0.022761,0.000134,0.885745,3.010698,0.328015,-3.028288,1.356139,0.976179,1.314125,15.056137,15.5006,0.444834,15360.0,1.774253,14.960198,15.909911,0.950473,1008.0,14994.105469,1024.0,1024.0,130.890488,207400,64.0,1999.3
0,208200,12700,3648.813,123.619,42.025757,30.29319,0.572471,0.020445,7.767841,7.767841,7.76452,7.76452,0.018133,0.000126,0.93799,3.344427,0.29795,-3.375675,1.344756,0.976159,1.194456,15.207627,15.603303,0.40067,15360.0,1.54194,15.152317,15.795771,0.677703,1008.0,14993.803711,1024.0,1024.0,116.975235,208200,64.0,1999.3
0,209000,12750,3662.543,123.619,43.180447,31.225092,0.565746,0.020444,7.874357,7.874357,7.871273,7.871273,0.017309,0.000124,1.074964,3.10304,0.368058,-3.100125,1.32586,0.976211,1.150359,15.348137,15.834711,0.487993,15360.0,1.606825,15.280102,16.123522,0.856566,1008.0,14994.595703,1024.0,1024.0,98.055092,209000,64.0,1999.3
0,209800,12800,3676.271,123.619,48.590775,35.714874,0.546597,0.020445,9.060054,9.060054,9.057661,9.057661,0.016502,0.000129,0.899809,2.819837,0.33455,-2.81144,1.294239,0.976223,1.049497,15.489769,15.919934,0.432987,15360.0,1.311651,15.446578,15.936292,0.516256,1008.0,14994.78125,1024.0,1024.0,133.510834,209800,64.0,1999.3
0,210600,12850,3689.986,123.619,54.605217,41.282578,0.533183,0.020446,9.549168,9.549168,9.548751,9.548751,0.017951,0.000138,0.862443,2.546031,0.360276,-2.541564,1.256618,0.976092,1.020432,15.556515,15.999957,0.452729,15360.0,1.273484,15.512311,16.125017,0.625859,1008.0,14992.765625,1024.0,1024.0,125.120216,210600,64.0,1999.3
0,211400,12900,3703.766,123.619,52.224171,39.234177,0.550813,0.020446,9.311464,9.311464,9.311077,9.311077,0.017825,0.000141,0.852605,2.533088,0.36813,-2.540727,1.264132,0.976104,0.932048,15.649182,16.106365,0.465364,15360.0,1.304923,15.608386,16.349798,0.762137,1008.0,14992.960938,1024.0,1024.0,128.936203,211400,64.0,1999.3
0,212200,12950,3717.544,123.619,47.345852,35.636215,0.558124,0.020445,8.151989,8.151989,8.149754,8.149754,0.016378,0.000126,0.969699,2.900136,0.358982,-2.907704,1.252516,0.976118,0.894275,15.757534,16.200382,0.44963,15360.0,0.999695,15.764293,16.272518,0.517382,1008.0,14993.167969,1024.0,1024.0,180.025238,212200,64.0,1999.3
0,213000,13000,3731.27,123.619,52.025562,39.306896,0.647846,0.020446,8.65774,8.65774,8.657334,8.657334,0.028618,0.000141,1.053708,2.761631,0.4616,-2.764051,1.234728,0.976107,0.935334,15.807322,16.366766,0.56995,15360.0,1.79274,15.769222,17.293381,1.532246,1008.0,14992.995117,1024.0,1024.0,126.791237,213000,64.0,1999.3
0,213800,13050,3745.005,123.619,38.269535,27.894684,0.575988,0.020444,7.144701,7.144701,7.141423,7.141423,0.015812,0.000121,0.922503,3.325308,0.28636,-3.343868,1.247287,0.976262,0.711064,15.945861,16.287167,0.357173,15360.0,0.952261,15.923549,16.492065,0.598258,1008.0,14995.379883,1024.0,1024.0,150.696671,213800,64.0,1999.3
0,214600,13100,3758.818,123.619,42.330013,31.44693,0.59292,0.020445,7.236511,7.236511,7.234356,7.234356,0.020626,0.000127,1.161419,2.739309,0.413038,-2.743193,1.246107,0.976226,0.761984,15.987316,16.490124,0.51469,15360.0,1.287178,15.951581,17.021517,1.09531,1008.0,14994.834961,1024.0,1024.0,138.066483,214600,64.0,1999.3
0,215400,13150,3772.538,123.619,38.315422,27.61285,0.565703,0.020444,7.29355,7.29355,7.29181,7.29181,0.017246,0.000113,1.132815,3.257824,0.388898,-3.2339,1.242455,0.976198,0.71142,16.107445,16.586674,0.483188,15360.0,0.830957,16.078745,16.724913,0.650725,1008.0,14994.404297,1024.0,1024.0,130.69136,215400,64.0,1999.3
0,216200,13200,3786.341,123.619,46.847763,34.846992,0.581685,0.020445,8.237897,8.237897,8.237247,8.237247,0.020153,0.000125,1.06959,2.267435,0.484668,-2.288055,1.268758,0.976146,0.857963,16.177696,16.788351,0.614927,15360.0,1.364664,16.128059,17.356241,1.228978,1008.0,14993.594727,1024.0,1024.0,146.298248,216200,64.0,1999.3
0,217000,13250,3800.06,123.619,51.837082,38.586739,0.567403,0.020445,9.588192,9.588192,9.588179,9.588179,0.022106,0.000133,0.805226,2.541038,0.368762,-2.544439,1.364248,0.97618,0.906636,16.279943,16.760473,0.503083,15360.0,1.345409,16.242365,17.294769,1.137689,1008.0,14994.129883,1024.0,1024.0,132.905685,217000,64.0,1999.3
0,217800,13300,3813.69,123.619,42.509674,31.071495,0.577164,0.020444,7.907266,7.907266,7.906873,7.906873,0.017943,0.000115,0.836096,2.947713,0.31474,-2.982412,1.380608,0.976123,0.983789,16.426222,16.846924,0.434532,15360.0,1.075639,16.380825,17.068474,0.7242,1008.0,14993.25,1024.0,1024.0,170.226425,217800,64.0,1999.3
0,218600,13350,3827.496,123.619,40.985859,29.273609,0.622272,0.020444,7.91996,7.91996,7.91777,7.91777,0.023167,0.000112,0.815064,3.135019,0.31223,-3.109086,1.492043,0.976146,1.145893,16.629959,17.094872,0.465861,15360.0,1.322071,16.570578,17.480524,0.912741,1008.0,14993.595703,1024.0,1024.0,142.597626,218600,64.0,1999.3
0,219400,13400,3841.29,123.619,40.109325,29.038536,0.577072,0.020443,7.430952,7.430952,7.430238,7.430238,0.014757,0.000101,0.672157,2.800265,0.274895,-2.780405,1.564619,0.976179,1.242274,16.812599,17.242014,0.430106,15360.0,1.282648,16.723684,17.35013,0.628425,1008.0,14994.102539,1024.0,1024.0,190.471649,219400,64.0,1999.3
0,220200,13450,3855.093,123.619,42.967793,31.573626,0.558065,0.020444,7.728527,7.728527,7.724329,7.724329,0.015973,0.000117,0.603996,2.311642,0.294995,-2.320966,1.569168,0.97628,1.297194,16.950163,17.403456,0.462897,15360.0,1.376953,16.844704,17.448269,0.641031,1008.0,14995.663086,1024.0,1024.0,113.530251,220200,64.0,1999.3
0,221000,13500,3868.798,123.619,45.345306,32.469772,0.510451,0.020444,9.030337,9.030337,9.029388,9.029388,0.013775,0.000109,0.612332,1.921642,0.371164,-1.89652,1.626987,0.976127,1.379884,17.194136,17.796143,0.603879,15360.0,1.396823,17.040913,17.718271,0.680397,1008.0,14993.314453,1024.0,1024.0,113.264275,221000,64.0,1999.3
0,221800,13550,3882.514,123.619,47.827877,35.337116,0.612128,0.020444,8.442692,8.442692,8.438917,8.438917,0.02428,0.000116,0.654736,2.166331,0.354549,-2.178597,1.669353,0.9761,1.405461,17.432325,18.022598,0.591868,15360.0,1.703438,17.341082,18.437223,1.098249,1008.0,14992.893555,1024.0,1024.0,124.297897,221800,64.0,1999.3
0,222600,13600,3896.235,123.619,44.85078,32.962944,0.583426,0.020444,8.019034,8.019034,8.011893,8.011893,0.017838,0.000113,0.6221,2.184973,0.326601,-2.188318,1.671125,0.976219,1.371266,17.596727,18.139475,0.545792,15360.0,1.565535,17.48538,18.253616,0.774712,1008.0,14994.728516,1024.0,1024.0,144.494965,222600,64.0,1999.3
0,223400,13650,3910.037,123.619,48.207024,35.444904,0.519826,0.020444,9.163452,9.163452,9.163452,9.163452,0.015664,0.000116,0.395162,1.435189,0.29453,-1.433911,1.65275,0.97607,1.321731,17.750488,18.232557,0.486785,15360.0,1.417215,17.612724,18.125841,0.538967,1008.0,14992.433594,1024.0,1024.0,141.65741,223400,64.0,1999.3
0,224200,13700,3923.769,123.619,40.343513,29.183107,0.607989,0.020443,7.470333,7.470333,7.467665,7.467665,0.024157,0.000104,0.57053,2.596484,0.267709,-2.619422,1.653284,0.976305,1.25604,17.921738,18.357445,0.442599,15360.0,1.626801,17.836567,18.801222,0.981684,1008.0,14996.050781,1024.0,1024.0,163.331299,224200,64.0,1999.3
0,225000,13750,3937.589,123.619,46.977703,34.297142,0.569867,0.020444,9.025763,9.025763,9.025118,9.025118,0.019988,0.000113,0.42968,1.719944,0.328463,-1.728476,1.638384,0.97616,1.211308,18.042555,18.565294,0.538148,15360.0,1.736414,17.967583,18.918907,1.011752,1008.0,14993.817383,1024.0,1024.0,117.290657,225000,64.0,1999.3
0,225800,13800,3971.76,139.204,48.073643,35.852814,0.659987,0.020443,8.49973,8.49973,8.499658,8.499658,0.030102,0.000105,0.587915,1.986353,0.357306,-1.973953,1.578045,0.976268,1.105458,18.23522,18.793844,0.563844,15360.0,1.65775,18.188168,19.399794,1.222142,1008.0,14995.46875,1024.0,1024.0,133.455902,225800,64.0,1999.3
0,226600,13850,3985.494,139.204,42.219624,30.861889,0.59678,0.020443,7.956865,7.956865,7.955523,7.955523,0.019785,0.000106,0.563951,1.888996,0.3389,-1.887213,1.509571,0.97627,0.983008,18.370262,18.879795,0.511594,15360.0,1.470018,18.295532,19.108566,0.838048,1008.0,14995.506836,1024.0,1024.0,122.342033,226600,64.0,1999.3
0,227400,13900,3999.293,139.204,47.064629,34.661884,0.581096,0.020443,9.078753,9.078753,9.078753,9.078753,0.021045,0.000101,0.411085,1.373371,0.337516,-1.358853,1.463446,0.976179,0.966878,18.469284,18.952194,0.493937,15360.0,1.455372,18.423561,19.303867,0.920981,1008.0,14994.110352,1024.0,1024.0,144.180725,227400,64.0,1999.3
0,228200,13950,4013.015,139.204,46.003731,33.738594,0.570084,0.020443,9.069381,9.069381,9.069381,9.069381,0.018838,0.0001,0.472286,1.516936,0.364891,-1.520771,1.42774,0.97622,0.853773,18.593287,19.113108,0.52097,15360.0,1.240783,18.574759,19.329479,0.795025,1008.0,14994.746094,1024.0,1024.0,148.089737,228200,64.0,1999.3
0,229000,14000,4026.817,139.204,32.109074,23.176666,0.567609,0.020443,6.102939,6.102939,6.09038,6.09038,0.014245,9.7e-05,0.552776,1.822237,0.319022,-1.831889,1.402964,0.976294,0.790151,18.651283,19.093243,0.447576,15360.0,0.960655,18.615725,19.127106,0.545443,1008.0,14995.868164,1024.0,1024.0,133.632462,229000,64.0,1999.3
0,229800,14050,4040.474,139.204,43.275143,31.626825,0.54848,0.020443,8.756595,8.756595,8.748064,8.748064,0.01564,9.7e-05,0.396843,1.231653,0.360344,-1.244938,1.43264,0.976261,0.786947,18.749813,19.262131,0.516243,15360.0,0.877835,18.720064,19.161226,0.503957,1008.0,14995.374023,1024.0,1024.0,215.898407,229800,64.0,1999.3
0,230600,14100,4054.307,139.204,36.265934,26.810184,0.581064,0.020443,6.774995,6.774995,6.768561,6.768561,0.016094,9.5e-05,0.410333,1.57595,0.305259,-1.574082,1.498552,0.97631,0.72375,18.81278,19.256264,0.457447,15360.0,0.89222,18.769703,19.291973,0.584224,1008.0,14996.125977,1024.0,1024.0,144.831604,230600,64.0,1999.3
0,231400,14150,4068.12,139.204,48.746037,36.757561,0.581366,0.020443,9.225943,9.225943,9.224824,9.224824,0.020357,9.9e-05,0.249742,0.816646,0.315727,-0.837527,1.535095,0.97619,0.676623,18.898359,19.374464,0.484671,15360.0,1.039216,18.880108,19.709995,0.921977,1008.0,14994.273438,1024.0,1024.0,154.559662,231400,64.0,1999.3
0,232200,14200,4081.844,139.204,45.562042,34.151764,0.577415,0.020443,8.507168,8.507168,8.507168,8.507168,0.021054,0.000102,0.39656,0.891785,0.442754,-0.906056,1.592297,0.976127,0.76689,18.94956,19.644508,0.704995,15360.0,0.97029,18.917156,19.854567,0.963056,1008.0,14993.310547,1024.0,1024.0,112.350349,232200,64.0,1999.3
0,233000,14250,4095.691,139.204,45.026646,33.478546,0.571574,0.020443,8.799364,8.799364,8.7939,8.7939,0.020053,0.000101,0.269302,0.934667,0.334138,-0.933265,1.665073,0.976161,0.70752,19.033794,19.584505,0.556364,15360.0,0.999876,18.995859,19.934959,1.008957,1008.0,14993.839844,1024.0,1024.0,113.320625,233000,64.0,1999.3
